id,artist,title,lyrics
898162,Tame Impala,Remember Me,"Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
I'm the one who had your babies, I'm the one who had your babies
I'm the one who had your babies, I'm the one who had your babies
I'm the one who had your babies, I'm the one who had your babies
I'm the one who had your babies, I'm the one who had your babies
I'm the one who had your babies, I'm the one who had your babies
Oh, remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me, I'm the one who had your babies, ahh
Remember me..."
2181767,Tame Impala,Jeremy’s Storm,14 ContributorsThis song is an instrumental
9160901,Tame Impala,Journey To The Real World,"Somewhere else there is to see
The future is a mystery
I wonder what we'll see
When we get to
The real world
We're going to
The real world
The real world"
1044820,Tame Impala,41 Mosquitoes Flying in Formation,"Lazy bones and no concern
Sees forty one mosquitoes flying in formation
I'm alright, but my pet cockroach died of starvation
Sleep 'till late, I won't mind if we do nothing today
Come and stay, bring your friends
Who needs floor space anyway?
So do you not want me to come over?
So do you not want me to come over?
Not much we know, so off we go
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
The other side of the land, they like my brain
They don't waste time and they don't wait
And do what they want
As long as I don't have to concentrate
Broken drums, thriving dreams
Not much else between these walls
One more spliff, I am already gone but duty calls
So do you not want me to come over?
So do you not want me to come over?
You might also like
Not much we know, so off we go
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh"
937386,Tame Impala,Skeleton Tiger,"Now that all these walls are down
Wonder what I'll tell you
You can do what you want as long
As the curtain is high and strong
We should be like this all the time
For the Earth, one day will die
Count the number of things you are
See how long it takes you
You can do what you want as long
As the curtain is high and strong
We should be like this all the time
For the Earth, one day will die, oh!
You can do what you want as long
As the curtain is high and strong
We should be like this all the time
For the Earth, one day will die, oh
Oh"
2329248,Tame Impala,Island Walking,"I could never see your eyes
And I can't see past the lies
Which is why
I still long for us
And in the meantime
Here comes the chorus
I know you like your own kind
And that pulls me out of line
Which is why
I can drop anchor for a long time
When I am drunk
And I feel fine
Yeah, I feel fine"
1169731,Tame Impala,Wander,"Save your fragile mama's heart
And while she will come for you
But I wander
And I wonder just how far will you need to be
For shaking talk so easily
For hours on end, I wander
Still I don't even know her
Feel just like I need to be
Back where I was before
I couldn't go back
But I wander
And I wonder just how far will you need to be
For shaking talk so easily
For hours on end, I wander
Still I don't even know
How it keeps a lid on me
How it keeps a lid on me (How)
How it keeps a lid on me
How it keeps a lid on me (How)
You might also like
And I wonder
Just how far will you need to be
For shaking tough so easily
For hours on end, I wander
(Ooh)
How it keeps a lid on me
How it keeps a lid on me (And I wonder)
How it keeps a lid on me (Just how far will you need to be)
How it keeps a lid on me (For shaking tough so easily)
How it keeps a lid on me (For hours on end I wonder)
How it keeps a lid on me
How it keeps a lid on me
How it keeps a lid on me
Jay: What were you saying?
Kevin: (Laughing) That was like, the worst cymbal ever
Jay: What's up—Well, I don't understand what you're trying to tell me
Kevin: Sounds like... human hair
Jay: (Laughing) You could have waited!
(Jay plays loud drum fill)
Kevin: What, Gumby?
Jay: I said, I'm sick of you taking over
Kevin: Oh, aw
Jay: I want to record the drums on all our albums, alright?
Kevin: (Laughing)
Jay: Modular? Hear that?"
1134621,Tame Impala,Slide Through My Fingers,"When I get up I've dreamt too long
Everything else is half as strong
I could see though, outside my head
They got it right, I got it wrong
I've let too much of it slide through my fingers
Fear that has fouled all the love I could bring her
Shook off her optimistic hand
I am too fixed on what I've planned
Who is the one who can't let go?
I will miss out, hell, don't I know
I've let too much of it slide through my fingers
Fear that has fouled all the love I could bring her
(All the love I could bring her)
I've let too much of it slide through my fingers
Fear that has fouled all the love I could bring her
I've let too much of it slide through my fingers
Fear that has fouled all the songs I could sing her
I've let too much of it slide through my fingers"
8901381,Tame Impala,Wings Of Time,"We are number one
It is clear to us now
All that's said and done
I knew it all along
And the world will find out
But, oh, it takes time to love
Do you see the wings of time?
Do you feel a sense of pride now?
Do you know you'll never fly alone?
We did it right this time
I know I came on strong
I was just excited
You might come along with us
Now we're going home
To the old horizon
To love, live, fall, survive
Do you see the wings of time?
Do you feel a sense of pride now?
Do you know you'll never fly alone?
We did it right this time
We did it right this time
We did it right this time
We did it right this time
You might also like
(We did it right this time
We did it right this time
We did it right…)"
3024909,Tame Impala,When The Feeling’s In The Core,"Send me back, the feeling's reached the core
Ocean waves sound more like whispers from the shore
See my eyes look back again once before
See my eyes look back again once before
There is no
There's nothing that I need to say
See my eyes look back again once before
See my eyes look back again once before
Once before
See my eyes look back again once before
See my eyes look back again once before
See my eyes look back again once before
(Once before)
See my eyes look back again once before
Feeling's in the core
Feeling's in the
Feeling's in the core"
3078485,Tame Impala,Latenight Moonlight,"Thought of something in the moonlight
What do you think it was?
Thought of something in the moonlight
Forgot it by the morning sun
Whispering the sweeter nothings, feel you high above. Now I'm your love
Tell me why you think I love you, and I'll tell you if your right. Told you all my darkest secret, but I think I lied
Whispering the sweeter nothings, feel you high above. Now I'm your love
Will I ever find your love? Tell me before the break of day
I was passing down your fair, latenight moonlight fades away
Latenight moonlight fades away
Latenight moonlight fades away"
3313569,Tame Impala,Confide in Me (triple j Like A Version),"I stand in the distance
I view from afar
Should I offer some assistance?
Should it matter who you are?
We all get hurt by love
And we all have our cross to bear
But in the name of understanding now
Our problems should be shared
Confide in me
Confide in me
I can keep a secret
And throw away the key
But sometimes to release it
Is to set our children free
We all get hurt by love
And we all have our cross to bear
But in the name of understanding now
Our problems should be shared
You might also like
Confide in me
Confide in me
Confide in me
Confide in me
Stick or twist, the choice is yours
Hit or miss, what's mine is yours
Stick or twist, the choice is yours
Hit or miss, what's mine is yours
We all get hurt by love
And we all have our cross to bear
But in the name of understanding now
Our problems should be shared
Confide in me
Confide in me
Confide in me
Confide in me
Confide in me
Confide in me"
2093857,Tame Impala,Canyons Sunrise Reprise,"Please don't get answers from eyes
You know that mine can't lie quite as well as yours
Just let the spare moment flow
Rounding steps as I go through the open doors
Please don't deflate from a sigh
I'd hold still every time but I start to shake
I wander around for days
Wondering what I'll say when they want the truth
You will never know how hard I try
To keep from waning while waiting at the start
The depth of every touch is real as you need
But words don't do any favours for me (Ahh)
You will never know how hard I try
To keep from waning while waiting at the start
The depth of every touch is real as you need
But words don't do any favours for me (No)
You might also like
(You know)
(You know)
(You will never know)
(You know)
(You know)
(Oh)"
1406350,Tame Impala,The Sun,"The sun rose on the wrong side of the Earth this morning
Nobody noticed but you
So you winked at the sun
And the sun winked back, and you kept it to yourself
Alright
The stars are gonna give up hope this evening
Nobody knows this but you
When the small ones have imploded
And red giants have supernova'd
Then sorry the Earth will be
The sun rose on the wrong side of the Earth"
1989933,Tame Impala,That’s All For Everyone,"That's all for everyone
That's all for me
That's all for everyone
Must be just exactly what I need
I care for everyone
I cry for more
That's all for everyone
Must be just exactly what I need
That's all
I need somewhere to go
That's all
Must be what I need
That's all
I need someone to know
That's all
Exactly what I need
I can't stay
I can't deceive
That's all for everyone
Must be just exactly what I need
So that's all for everyone
That's all for me
That's all for everyone
Must be just exactly what I need
That's all
You might also like
I need somewhere to go
That's all
Must be what I need
That's all
I need someone to know
That's all
Exactly what I need
So that's all for everyone
Must be just exactly what I need
That's all
I need somewhere to go
That's all
Must be what I need
That's all
I need someone to know
That's all
Exactly what I need
That's all
That's all
That's all"
3061399,Tame Impala,Flow,"Well, the air is still but we are moving
I like the wind so wind the windows down
Oh!
See my flow
So we all
And now come back down again
Makes me wonder how I ever felt so good
Oh!
So alone
Feel it all
Flows down
Oh!
I'm already gone
I'm already gone
Wake me when you're done
Let me feel your flow
You might also like
Feel my flow
Feel at home
Feel alone"
8827046,Tame Impala,Retina Show (Unreleased Demo),"It's the retina show for your eye
It's the ego of instinctive desire
It's the reason that you make me break down and cry
It's the retina show for your eye
It's the ego of instinctive desire
It's the reason that you make me break down and cry
If you don't think it then it won't show
And you believe it too
Baby, tonight, it's written all over you
Baby, tonight, it's written all over you
Make me, make me feel love
Make mе, make me feel love
Makе me, make me feel love
Make me, make me feel love
It's the retina show for your eye
It's the ego of instinctive desire
It's the reason that you make me break down and cry
If you don't think it then it won't show
And you believe it too
Baby, tonight, it's written all over you
Baby, tonight, it's written all over you
You might also like
It's the retina show for your eye
It's the ego of instinctive desire
It's the reason that you make me break down and cry
It's the retina show for your eye
It's the ego of instinctive desire
It's the reason that you make me break down and cry"
3061366,Tame Impala,My Lover Mother Nature,"Outer space is the only place to hide now
From whoever wants to know where you are
Everything is easier than ever
When we fall baby we fall so hard
First conferred when the primates tried to warn me
When Adam ran off to make a fire
Mother Nature whispered to the apes now
We'll rebuild this place when they are gone
I was just another one
Waiting for the bees to come
I was Mother Nature's son
But I was just another one
Just another one
Oh"
3078525,Tame Impala,Prototype - triple j Like A Version,"I hope that you are the one
If not, you are the prototype
We'll tiptoe to the sun
And do things I know you like
I think I'm in love again
I think I'm in love again
Today, today must be my lucky day
Baby, you are the prototype
Do sumn' outta the ordinary
Like catch a matinee
Baby, you are the prototype
I think I'm...
I think I'm in love again
I think I'm in love again
If we happen to part
Lord knows I don't want that
But hey, we can't be mad at God
We met today for a reason
I think I'm on the right track now
I think I'm in love again
I think I'm in love again
You might also likeLet's go, let's go to the movies
(And... action!)
I think I'm in love again...
Girl, right now I wanna say, I wanna say
I wanna say stank you (stank you) very much (very much)
For picking me up
And bringing me back to this world
I can't or not, I can't afford to not record
I think I wanna say
I think I wanna say stank you
Stank you smelly much
For picking me up and bringing me back to this world
Stank you very much...
Hey, hey John
Are we recording our ad libs?
Really, what we were recording just there?
Let me hear that that first one"
3078501,Tame Impala,Stranger In Moscow,"I was wandering in the rain (Mask of life, feelin' insane)
Swift and sudden fall from grace (Sunny days seem far away)
Kremlin's shadow belittlin' me (Stalin's tomb won't let me be)
On and on and on it came
How does it feel? (How does it feel?)
How does it feel?
How does it feel?
How does it feel?
How does it feel? (How does it feel?)
How does it feel?
How does it feel
When you're alone
And you're cold inside?
Here abandoned in my fame (Armageddon of the brain)
KGB was doggin' me (Take my name and just let me be)
Then a begger boy called my name (Happy days will drown the pain)
On and on and on it came
How does it feel? (How does it feel?)
How does it feel?
How does it feel?
How does it feel?
You might also likeHow does it feel?
How does it feel?
How does it feel?
Like a stranger in Moscow
Like a stranger in Moscow
Like a stranger in Moscow
How does it feel? (How does it feel?)
How does it feel?
How does it feel?
How does it feel?"
3384832,Tame Impala,41 Mojitos (Canyons Poolside Dub),"(Whispering)
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
(Laughter)
Not much we know, so off we go
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
Ahhh-ahhh, ahhh-ahhh, ahhh-ahhh, ahhh-ahhh
(Laughter)"
3384830,Tame Impala,30 Minutes with Mathew Saville,4 ContributorsThis song is an instrumental
3078530,Tame Impala,Angel,"You are my angel
Come from way above
To bring me love
Her eyes
She's on the dark side
Neutralize
Every man in sight
To love you, love you, love you...
You are my angel
Come from way above
To love you, love you, love you..."
3078513,Tame Impala,The Serpentine,"Hold on and I’ll think you'll like the day
Cross your heart and hope to fade away
If I was the earth, you’d be the sun, no
You’d be the entire milky way;
Deep into the monsters eye
Dancing round the Daddy's thin line
We could go frolic in the meadows
We could go swimming in the serpentine
Hold on you told me you had no
This side of you never show
I wouldn’t of wasted all this time
And I’d have you all to my own
Deep into the monsters eye
Dancing round the Daddy's thin line
We could go frolic in the meadows
We could go swimming in the serpentine
Oh, this feeling I’ve felt before
One of the visions you cannot ignore
I dunno what this feeling is for
I feel the love from you
She said it’s kinda like a dream
And I said well honey I have to agree
She said my woes flow like a river
And I said they flow more the sea"
8827047,Tame Impala,Sidetrack Soundtrack (Unreleased Demo),"Oh my, darlin', why would you come back to me, baby?
I just don't know why
Already know I can't be alone
Don't know what some is
It's time to know, now just have to come and tell me
It could be the summer
It could be the summer
It could be the summer
It could be the summer"
7262965,Tame Impala,One More Year (NTS Version),"Do you remember we were standing here a year ago?
Our minds were racing and time went slow
If there was trouble in the world, we didn't know
If we had a care, it didn't show
Now I worry our horizon's been nothing new
'Cause I get this feeling, maybe you get it too
We're on a rollercoaster stuck on its loop-de-loop
'Cause what we did one day on a whim has slowly become all we do
All we do
And now it's all we live for
Now it's all we live for
And now it's all we live for
Might be what we die for
Oh
But it's okay
I think I know a way
It's s-, it's so clear
Why don't we just say, ""One more year""?
One more year
One more year
Oh-oh-ah
One more year
You might also like
I never wanted any other way to spend our lives
I know we promised we'd be doing this until we die
Now I fear we might
I never wanted any other way to spend our lives
I know we promised we'd be doing this until we die
Now I fear we might
Ooh, now I fear we might
I know we promised
I know we promised we'd be doing this until we die
Now I fear we might
Now it's all we live for
Now it's all we live for
And now we're shining
Nobody beside me
Future is inside you
Oh
Do you remember we were standing here a year ago?
Our minds were racing and time went slow
If there was trouble in the world, we didn't know
If we had a care, it didn't show
But now I worry our horizon's been nothing new
'Cause I get this feeling and maybe you get it too
We're on a rollercoaster stuck on its loop-de-loop
'Cause what we did one day on a whim has slowly become all we do
Has slowly become all we do
And now it's all we live for
Now it's all we live for
Now it's all we live for
It might be what we die for
'Cause now we're shining
Somebody guide me
Future is inside you
One more year
One more year"
2930714,Tame Impala,Are You A Hypnotist,"I had forgiven you
For tricking me again
But I have been tricked again
Into forgiving you
What is this?
Are you some kind of hypnotist?
Waving your powers around
The sun eclipse behind the cloud
I thought I recognized your face
Amongst all of those strangers
But I am the stranger now
Amongst all of the recognized
What is this?
Are you some kind of hypnotist?
Waving your powers around
The sun eclipse behind the cloud
The sun eclipse behind the cloud
Thank you, guys
Alright, we've got the—"
2930718,Tame Impala,Silver Trembling Hands,"She keeps feeling for the blindfold
She keeps wishing for the secret society to fall
She keeps watching for the jaguar
With a silver trembling hand
Dagger
Night
Fight
Tomorrow
She forgets about the fear
When she's high
When she's high
When she's high
When she's high
She puts diamonds on her forehead
They remind her how the animals and trees and insects call
Is it wrong not to believe
Nature makes us all complete
Daggers
Night
Fight
Tomorrow
She forgets about the fear
You might also like
When she's high
When she's high
When she's high
When she's high"
3079146,Tame Impala,Into The Jungle,"I keep trying everything that I've got
Trying to be somebody, somebody that I'm not
I keep trying to find somebody that I know
So deep into the jungle we go
On your journey to the middle of nowhere
Feeling your loss comes right on cue
So are you waiting for insanity
Or is it sanity waiting for you?
I bet you're not that happy
Now it's run right out on you
I said hey, I gotta follow you girl
So into the jungle we go, oh yeah
I got evil in my veins, just to cause you pain
Don't get me through
You just smile, I will be right
And if I'm wrong
Then I'm testing you
I bet you're not that happy
That I won't run and hide
I said hey, you got all the angels
But the devils on my side, ah yeah
He is trying to fool you, girl
He is trying to fool you, girl
He is trying to"
3168466,Tame Impala,Bonnie & Clyde,
5337443,Tame Impala,Illusion,"Tryin' to get control
Pressure's takin' its toll
Stuck in the middle zone
I just want you alone
My guessing game is strong
Way too real to be wrong
Caught up in your show
But at least now I know
It wasn't love, it wasn't love
It must have been an illusion
Mistaken for love, it wasn't love
It must have been a confusion
My guessing game is strong
Now that I know what's on
High like amphetamine
Maybe it's just a dream
That's what it means to crush
Now that I'm waking up
I still feel the blow
But at least now I know
You might also like
It wasn't love, it wasn't love
It must have been an illusion
Mistaken for love, it wasn't love
It must have been a confusion
It wasn't love, it wasn't love
It must have been an illusion
Mistaken for love, it wasn't love
It must have been a confusion
It must have been an illusion
It must have been a confusion"
4785857,Tame Impala,DC30,1 ContributorThis song is an instrumental
6272447,Tame Impala,A Girl Like You - triple j Like A Version,"I've never known a girl like you before
Now, just like in a song from days of yore
'Cause here you come a-knocking, knocking on my door
And I've never met a girl like you before
Give me just a taste so I want more
Now my hands are bleeding and my knees are raw
'Cause now you got me crawling, crawling on the floor
And I've never known a girl like you before
You made me acknowledge the devil in me
I hope to God I'm talking metaphorically
Hope that I'm talking allegorically
Know that I'm talking 'bout the way I feel
And I've never known a girl like you before
Never, never, never, never
Never known a girl like you before
You might also like
This old town's changed so much
Don't feel like I belong
Too many protest singers
Not enough protest songs
And now you've come along
Yes, you've come along
And I've never met a girl like you before"
3079300,Tame Impala,Milky Way Spiral Gets a New Arm,2 ContributorsThis song is an instrumental
2014671,Tame Impala,Skeleton Tiger (Retamed By Canyons),"Count the number of beings you are, see how long it takes you
Count the number of beings you are, see how long it takes you
You can do what you want as long
As the cotton is high and strong
We should be like this all the time
For the Earth, one day will die
You can do what you want as long
As the cotton is high and strong
We should be like this all the time
For the Earth, one day will die
You can do what you want as long
As the cotton is high and strong
We should be like this all the time
For the Earth, one day will die, oh
Now that all these walls are down, wonder what I'll tell you
Now that all these walls are down, wonder what I'll tell you"
1941074,Tame Impala,Elephant (Canyons Wooly Mammoth Extension),"Well, he feels like an elephant
Shakin' his big grey trunk for the hell of it
He knows that you're dreaming about
Being loved by him
Too bad your chances are slim
And it’s not like Mister Shook to get shy
When they ask him who is on top
There must be something deep down
In the dark down there
He’s not too easily scared
He’s got friends but they got the fear
Wouldn't care too much if he just disappeared
Oh look, hey, there he is now
Coming down the stairs
(Here he comes)
He pulled the mirrors off his Cadillac
‘Cause he doesn’t like it looking
Like he looks back
He talks like his opinion is a simple fact
Somebody grabbed his collar
He cried the whole way home
No one remembered a thing
When they saw him again
That’s how it is 'til the end (yeah)"
2186605,Tame Impala,Why Won’t You Make Up Your Mind? (Erol Alkan Rework),"Why won't you make up your mind?
Give me a sign
Why won't you make up your mind?
Give me a sign
Am I wasting my time living in my head?
You'll be sorry when I make up mine instead
Why won't you make up your mind?
Give me a sign
Why won't you make up your mind?
Give me a sign
Am I wasting my time living in my head?
You'll be sorry when I make up mine instead"
5157982,Tame Impala,Someday*,"Lyrics from Snippet
...Oh, wait for me
'Cause I been waitin' for you
Everybody knows it's gonna happen someday
Everyone knows, too many that don't know
Wait for me
'Cause I been waitin' for you
Oh, wait for me
'Cause I been waitin' for you"
3558259,Tame Impala,FLAG,TBA.
7135702,Tame Impala,Tell Me Where You Are,"From where you're sitting
Tell me where you are
From where you're sitting
Tell me where you are
From where you're sitting
Tell me where you are
From where you're sitting
Tell me where you are
From where you're sitting
Tell me where you are
From where you'rе sitting
Tell me wherе you are
From where you're sitting
Tell me where you are"
2069291,Tame Impala,Be Above It (Erol Alkan Rework),"(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
And I know that I gotta be above it now
(Gotta be above it, gotta be above it)
And I know that I can't let them bring me down
(Gotta be above it, gotta be above it)
And I gotta fight my time as a face in the crowd
(Gotta be above it, gotta be above it)
And I know that I gotta be above it now
(Gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
And I know that I gotta be above it now
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
And I gotta fight my time as a face in the crowd
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
And I know that I gotta be above it now
(Gotta be above it, gotta be above it)
And I can't let them all just bring me down
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
This time I'm just gonna take it all, I'm never gonna shake it up
Just goes by to make it so all those things don't effect me now
(Gotta be above it, gotta be above it)
Know that I gotta be above it now
(Gotta be above it, gotta be above it)
And I can't let them all just let bring me down
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
This time I'm just gonna take it all, I'm never gonna shake it up
Just goes by to make it so all those things don't effect me now
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)
(Gotta be above it, gotta be above it, gotta be above it, gotta be above it)"
6659468,Tame Impala,41 Mojitos Poolside Dub,1 ContributorThis song is an instrumental
8962160,Tame Impala,She’s Not The Only One I Love,"She's not the only one I love
I 
(She's not the only one I love)
(I )
(She's not the only one I love)"
6659474,Tame Impala,Solitude Is Bliss (Canyons “Dow Jones” Mix),"Movement doesn't flow
Quite like it does when I'm alone
Movement doesn't flow
Quite like it does when I'm alone
I'll be the one who's free
You and all your friends can watch me
(Today)
(Today)
There's a party in my head
And no one is invited
There's a party in my head
(My head, my head, my head, my head)
(My head, my head, my head, my head)
(My head, my head, my head, my head)
(My head, my head, my head, my head)
You will never come close to how I feel
You will never come close to how I feel
You might also like
There's a party in my head
And no one is invited
There's a party in my head
And no one is invited
Company's okay
Solitude is bliss"
7003627,Tame Impala,Desire Be Desire Go (original version),"Feel it come
I-I don't know how long it's gonna stay with me
Woah, I'll let desire be, desire go
Dare I face the real world?
Every day, back and forth, what's it for?
What's it for? Back and forth, every day
Every day, back and forth, what's it for? (Every day, ah)
I don't know, I'll get out, won't have to check my watch
I-I don't have the verve to belong to this dead side
Woah, why I ever tried, I-I don't know
Dare I face the real world?
Every day, back and forth, what's it for?
What's it for? Back and forth, every day
Every day, back and forth, what's it for? (Every day, ah)
I don't know, I forget, want to let desirе be, desire go
You might also like
Feel, feel it comе
Feel it come, oh
Feel it come
I-I don't know how long it's gonna stay with me
Woah, I don't know long I..."
9405689,Tame Impala,Feels Like We Only Go Backwards (Türkçe Çeviri),"Sanki sadece gidiyorum geriye, bebeğim
Her parçam diyor ki, ""Devam Et""
Umutlandım yine, oh yo, yine olmaz
Sanki sadece gidiyoruz geriye, güzelim
Bana adımla seslendiğinde saçma geliyor biliyorum
Ama tüm gün kafamın içinde duyuyorum
Sonra da fark ediyorum ki tek umduğum şey
Hislerini belli etmemen
Sanki sadece gidiyorum geriye, bebeğim
Her parçam diyor ki, ""Devam Et""
Umutlandım yine, oh yo, yine olmaz
Sanki sadece gidiyoruz geriye, güzelim
Tüm bu kararsızlığın kaynağı ben değilim, oh yo
Çünkü ben kararımı verdim
Ama böyle oluyor sanırım
Gerçek bir şeye ulaşmak için ne çok uğraştık
Sanki
Sanki sadece gidiyorum geriye, güzelim
Her parçam diyor ki, ""Devam Et""
Umutlandım yine, oh yo, yine olmaz
Sanki sadece gidiyoruz geriye, güzelim
Sanki sadece gidiyorum geriye, bebeğim
Her parçam diyor ki, ""Devam Et""
Umutlandım yine, oh yo, yine olmaz
Sanki sadece gidiyoruz geriye, güzelim
Sanki sadece gidiyorum geriye, bebeğim
Her parçam diyor ki, ""Devam et""
Umutlandım yine, oh yo, yine olmaz
Sanki sadece gidiyoruz geriye, güzelim"
9371027,Tame Impala,Journey To The Real World (Mixed),"Somewhere else there is to see
The future is a mystery
I wonder what we'll see
When we get to
The real world
We're going to
The real world
The real world"
9427367,Tame Impala,Alter Ego - 2020 Mix,"Said the voice from afar
""Don't you know it doesn't have to be so hard?
Waiting for everyone else around to agree
Might take too long
Might take too long""
""When it won't be so hard"" (It won't be so hard)
Well, it's true, yes, but you won't get far telling me
That you're all you're meant to be
When the one from my dream
Is sitting right next to me
And I don't know what to do
Oh, alter ego
Get them to love you
While they may, depending on your words and wealth
The only onе who's really judging you is yourself
Nobody elsе, nobody else
You might also like
If I could part
It wouldn't be so hard (It won't be so hard)
Well, it's true, yes, but you won't get far telling me
That you are all you're meant to be
When the one from my dream
Is sitting right next to me
And I don't know what to do
Oh, alter ego"
9427811,Tame Impala,Runway Houses City Clouds - 2020 Mix,"But don't remind me of home
There's everywhere I'd rather go
It's true that some things have to change, oh no
And don't remind me of home
Or I might notice where I am
It's true that some things have to change
I know some things have to change
It's true that some things have to change
I know some things have to change, oh no
And gazing out the window
As I ascend into the sky
But I'm the one who's left behind
I'm the onе who's left behind
Therе is nothing that is safe
I know some things have to change, oh
Yeah, I do
Yeah, I do
But don't remind me of home
In case it isn't quite the same"
